PMATPUB_EF;PMATPUB_EM;DIST_EF_PUB;DIST_EM_PUB;IDEB_AI;IDEB_AF;DOCSUP_EF_PUB;DOCSUP_EM_PUB;TXMOINF;TXBRUTAMORT;TXCOBPLP;PINTERSAP;PINTERDRSAI;REN_TRPCBF_D;REN_TRPCBPC_D;PDEFAGUA;PDEFESGOTO;PDEFLIXO;PDEFSAN;PPOB_POS;PBF;SNIS_PAGUA;PFOCOS;POP_TOT;NOME;IBGE;estado;municipio;data;casosAcumulado;obitosAcumulado;interior/metropolitana;Região;Porte;Capital;ESPVIDA;MORT1;T_ENV;RAZDEP;ANOSEST;T_ANALF15M;T_ATRASO_2_BASICO;T_ATRASO_2_FUND;T_FUND15A17;R1040;RDPC;RDPC1;RDPC4;RMPOB;RPOB;PMPOB;PPOB;GINI;POP;POPTOT;IDHM_E;IDHM_L;IDHM_R;IDHM;LON;LAT;ANNUAL;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC
100.0;100.0;15.9;21.9;6.9;5.2;55.9;48.0;0.0;3.44;1.36;35.46;6.18;48.91;50.37;74.01;99.05;51.59;51.33;78.96;52.31;89.29;0.03;10751;Ministro Andreazza;110120;RO;Ministro Andreazza;2020-11-01;39;1;0;Região Norte;Pequeno I;0;71.53;19.55;7.12;42.4;7.26;7.22;14.49;10.63;68.6;10.28;618.98;129.21;669.59;109.25;235.01;9.32;25.02;0.456;1796762;1796762;0.703;0.7759999999999999;0.6990000000000001;0.725;-61.5179;-11.1964;3288;1958;1924;2369;3214;3366;4650;4838;4498;3364;3455;3143;2680
90.35;82.9;22.4;34.2;5.3;4.7;59.4;45.6;12.82;5.71;2.1;35.45;10.83;62.04;173.77;74.34;86.73;38.79;37.95;73.26;54.38;44.02;0.06;12258;Mirante da Serra;110130;RO;Mirante da Serra;2020-11-01;120;3;0;Região Norte;Pequeno I;0;71.53;19.55;7.12;42.4;7.26;7.22;14.49;10.63;68.6;10.28;618.98;129.21;669.59;109.25;235.01;9.32;25.02;0.456;1796762;1796762;0.703;0.7759999999999999;0.6990000000000001;0.725;-62.6701;-11.0294;3263;2073;1857;2275;3241;3226;4553;4666;4462;3444;3645;3197;2522
97.63;100.0;24.0;29.4;5.3;4.9;49.9;70.9;10.0;3.83;1.15;27.77;3.28;54.53;108.84;75.78;99.76;57.46;57.26;76.24;50.75;60.5;0.54;16186;Monte Negro;110140;RO;Monte Negro;2020-11-01;288;4;0;Região Norte;Pequeno I;0;71.53;19.55;7.12;42.4;7.26;7.22;14.49;10.63;68.6;10.28;618.98;129.21;669.59;109.25;235.01;9.32;25.02;0.456;1796762;1796762;0.703;0.7759999999999999;0.6990000000000001;0.725;-63.2983;-10.2594;3147;1752;1935;2214;3171;3104;4602;4492;4417;3462;3403;2908;2308
100.0;100.0;22.4;34.4;5.4;5.0;67.1;54.6;0.0;3.09;1.0;26.39;6.56;57.74;40.86;74.33;45.23;63.44;34.85;75.67;49.16;94.68;0.01;7769;Nova União;110143;RO;Nova União;2020-11-01;200;2;0;Região Norte;Pequeno I;0;71.53;19.55;7.12;42.4;7.26;7.22;14.49;10.63;68.6;10.28;618.98;129.21;669.59;109.25;235.01;9.32;25.02;0.456;1796762;1796762;0.703;0.7759999999999999;0.6990000000000001;0.725;-62.5562;-10.9122;3254;2045;1917;2363;3254;3226;4528;4575;4386;3443;3650;3178;2485
99.57;100.0;20.8;30.5;5.3;4.7;76.1;47.2;39.22;2.37;1.22;31.38;9.57;64.5;33.42;62.8;57.22;50.77;34.41;67.83;47.42;80.75;0.17;5904;Parecis;110145;RO;Parecis;2020-11-01;25;1;0;Região Norte;Pequeno I;0;71.53;19.55;7.12;42.4;7.26;7.22;14.49;10.63;68.6;10.28;618.98;129.21;669.59;109.25;235.01;9.32;25.02;0.456;1796762;1796762;0.703;0.7759999999999999;0.6990000000000001;0.725;-61.6037;-12.1758;3417;2068;1977;2471;3496;3633;4676;4821;4716;3514;3642;3257;2731
100.0;100.0;14.5;34.0;6.3;5.0;59.1;71.6;0.0;2.49;1.12;36.17;4.43;93.83;65.69;36.12;96.73;27.96;25.71;74.49;53.06;100.0;0.8;2410;Pimenteiras do Oeste;110146;RO;Pimenteiras do Oeste;2020-11-01;205;6;0;Região Norte;Pequeno I;0;71.53;19.55;7.12;42.4;7.26;7.22;14.49;10.63;68.6;10.28;618.98;129.21;669.59;109.25;235.01;9.32;25.02;0.456;1796762;1796762;0.703;0.7759999999999999;0.6990000000000001;0.725;-61.0475;-13.4827;3906;2828;2580;2975;4050;4062;4988;5297;5180;3895;3976;3761;3281
100.0;100.0;15.4;37.5;5.7;4.5;67.3;52.1;13.33;5.17;2.5;30.0;1.49;22.27;44.44;81.12;99.33;70.91;70.28;57.32;18.69;94.37;0.01;5994;São Felipe D'Oeste;110148;RO;São Felipe D'Oeste;2020-11-01;82;1;0;Região Norte;Pequeno I;0;71.53;19.55;7.12;42.4;7.26;7.22;14.49;10.63;68.6;10.28;618.98;129.21;669.59;109.25;235.01;9.32;25.02;0.456;1796762;1796762;0.703;0.7759999999999999;0.6990000000000001;0.725;-61.5031;-11.9027;3473;2227;2086;2662;3543;3713;4701;4807;4599;3525;3764;3309;2750
100.0;100.0;17.7;25.6;5.7;5.5;65.8;30.8;10.64;5.3;1.64;27.51;4.17;83.89;45.15;90.39;96.8;65.22;63.9;85.61;67.5;60.56;0.42;12653;Seringueiras;110150;RO;Seringueiras;2020-11-01;138;0;0;Região Norte;Pequeno I;0;71.53;19.55;7.12;42.4;7.26;7.22;14.49;10.63;68.6;10.28;618.98;129.21;669.59;109.25;235.01;9.32;25.02;0.456;1796762;1796762;0.703;0.7759999999999999;0.6990000000000001;0.725;-63.0337;-11.7699;3334;2234;2033;2402;3308;3211;4526;4766;4592;3576;3509;3229;2619
100.0;100.0;20.8;30.0;6.0;5.1;54.1;25.0;17.24;5.07;2.13;27.22;3.89;82.15;12.86;94.7;67.89;60.3;40.88;75.67;56.51;36.51;0.01;4931;Teixeirópolis;110155;RO;Teixeirópolis;2020-11-01;43;1;0;Região Norte;Pequeno I;0;71.53;19.55;7.12;42.4;7.26;7.22;14.49;10.63;68.6;10.28;618.98;129.21;669.59;109.25;235.01;9.32;25.02;0.456;1796762;1796762;0.703;0.7759999999999999;0.6990000000000001;0.725;-62.2562;-10.9337;3364;2322;1999;2377;3298;3354;4687;4781;4513;3364;3801;3271;2600
100.0;100.0;22.1;35.9;6.4;4.9;79.7;60.8;20.55;3.17;1.26;27.3;2.69;62.26;44.87;91.99;92.27;76.5;71.52;81.31;56.96;62.62;0.13;11350;Theobroma;110160;RO;Theobroma;2020-11-01;118;1;0;Região Norte;Pequeno I;0;71.53;19.55;7.12;42.4;7.26;7.22;14.49;10.63;68.6;10.28;618.98;129.21;669.59;109.25;235.01;9.32;25.02;0.456;1796762;1796762;0.703;0.7759999999999999;0.6990000000000001;0.725;-62.3543;-10.2487;3169;2042;1850;2134;3205;3223;4692;4581;4218;3271;3407;2925;2480
100.0;100.0;22.8;28.4;6.0;5.1;64.7;57.4;6.67;5.19;2.44;24.56;2.58;81.89;118.02;77.36;98.69;55.82;54.18;76.36;59.84;70.98;0.02;13106;Urupá;110170;RO;Urupá;2020-11-01;194;3;0;Região Norte;Pequeno I;0;71.53;19.55;7.12;42.4;7.26;7.22;14.49;10.63;68.6;10.28;618.98;129.21;669.59;109.25;235.01;9.32;25.02;0.456;1796762;1796762;0.703;0.7759999999999999;0.6990000000000001;0.725;-62.3644;-11.1265;3343;2141;1970;2354;3408;3375;4659;4761;4450;3439;3772;3207;2582
100.0;100.0;27.1;31.4;5.8;4.2;64.0;43.8;0.0;3.95;0.86;32.73;3.16;82.62;17.11;86.91;98.6;60.13;59.22;85.44;67.38;31.8;0.54;11149;Vale do Anari;110175;RO;Vale do Anari;2020-11-01;156;1;0;Região Norte;Pequeno I;0;71.53;19.55;7.12;42.4;7.26;7.22;14.49;10.63;68.6;10.28;618.98;129.21;669.59;109.25;235.01;9.32;25.02;0.456;1796762;1796762;0.703;0.7759999999999999;0.6990000000000001;0.725;-62.1745;-9.8577;3139;1993;1942;2203;3108;3238;4544;4664;4233;3173;3322;2824;2426
90.74;100.0;27.4;32.7;5.1;4.9;56.1;48.3;0.0;3.98;1.59;36.59;5.64;74.14;83.24;94.98;88.26;57.77;52.39;83.48;64.53;27.7;0.2;8047;Vale do Paraíso;110180;RO;Vale do Paraíso;2020-11-01;84;2;0;Região Norte;Pequeno I;0;71.53;19.55;7.12;42.4;7.26;7.22;14.49;10.63;68.6;10.28;618.98;129.21;669.59;109.25;235.01;9.32;25.02;0.456;1796762;1796762;0.703;0.7759999999999999;0.6990000000000001;0.725;-62.1285;-10.4268;3255;2079;1919;2265;3298;3306;4711;4684;4335;3298;3535;3088;2540
100.0;100.0;26.3;41.3;5.4;4.5;44.4;46.2;11.72;4.25;1.16;18.52;4.74;182.54;65.67;77.11;37.84;52.79;25.99;91.94;77.43;74.82;0.37;14366;Acrelândia;120001;AC;Acrelândia;2020-11-01;492;10;0;Região Norte;Pequeno I;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-67.0531;-10.0755;3165;2298;2321;2046;3033;3102;3969;4242;4294;3580;3516;3125;2452
100.0;100.0;47.0;40.9;4.3;4.1;13.4;26.8;8.06;4.15;1.26;25.51;2.24;380.23;193.98;72.87;72.5;67.86;58.98;95.6;88.35;100.0;0.33;6986;Assis Brasil;120005;AC;Assis Brasil;2020-11-01;710;9;0;Região Norte;Pequeno I;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-69.5658;-10.9394;3453;2716;2574;2063;3433;3159;3905;4402;4832;4237;3749;3567;2800
100.0;100.0;21.1;23.9;6.4;5.8;39.8;50.3;17.54;5.13;0.9;35.07;1.93;230.28;282.38;60.84;58.04;52.11;41.92;90.79;82.62;87.07;1.13;24765;Brasiléia;120010;AC;Brasiléia;2020-11-01;1185;19;0;Região Norte;Pequeno II;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-68.7463;-11.0109;3438;2629;2531;2094;3497;3216;4046;4352;4546;4067;3775;3698;2802
100.0;100.0;32.5;41.2;4.5;3.8;25.0;30.8;6.51;4.14;1.22;8.0;0.0;229.57;96.21;68.5;78.82;56.37;50.0;97.54;83.29;95.77;0.39;9664;Bujari;120013;AC;Bujari;2020-11-01;406;7;0;Região Norte;Pequeno I;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-67.9523;-9.834;3287;2344;2495;2031;3053;3156;4044;4280;4512;3898;3780;3351;2500
100.0;100.0;33.0;27.2;4.2;4.4;29.1;45.5;16.46;3.05;0.39;21.56;0.72;155.6;50.46;72.17;91.02;66.7;62.2;94.55;82.82;80.47;0.38;11136;Capixaba;120017;AC;Capixaba;2020-11-01;256;8;0;Região Norte;Pequeno I;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-67.6768;-10.5749;3269;2263;2321;2113;3116;3166;3818;4178;4458;3983;3827;3345;2639
97.51;98.01;24.8;26.5;5.5;4.7;49.2;45.6;11.28;5.16;1.31;19.73;2.28;290.71;297.41;61.64;96.7;34.56;32.26;96.88;88.2;75.43;0.64;82622;Cruzeiro do Sul;120020;AC;Cruzeiro do Sul;2020-11-01;3658;63;0;Região Norte;Médio;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-72.6761;-7.627999999999999;3389;2984;3090;2015;2980;3400;3775;4045;4680;4035;3557;3316;2794
100.0;100.0;21.4;16.9;5.8;5.1;37.1;41.5;10.31;4.04;1.04;38.17;2.68;138.05;251.34;50.05;49.86;34.95;25.98;92.29;81.7;89.13;0.41;17340;Epitaciolândia;120025;AC;Epitaciolândia;2020-11-01;528;14;0;Região Norte;Pequeno I;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-68.7442;-11.0293;3438;2629;2531;2094;3497;3216;4046;4352;4546;4067;3775;3698;2802
100.0;100.0;40.7;40.5;5.5;4.8;21.2;19.5;15.61;4.33;0.58;12.02;0.49;407.85;225.52;84.7;87.04;53.96;53.35;97.59;91.71;36.7;1.55;32360;Feijó;120030;AC;Feijó;2020-11-01;1306;22;0;Região Norte;Pequeno II;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-70.3537;-8.1635;3187;2488;2858;1960;2909;2850;3634;4008;4525;3952;3642;2999;2421
100.0;100.0;40.7;61.2;4.8;4.2;8.1;18.9;22.56;1.53;0.36;5.1;0.71;404.07;42.84;88.71;90.17;65.05;63.25;95.86;86.45;100.0;0.19;7858;Jordão;120032;AC;Jordão;2020-11-01;210;1;0;Região Norte;Pequeno I;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-71.9482;-9.1969;3385;2735;2826;1767;3148;3277;3958;4298;4923;4168;3567;3364;2590
100.0;100.0;28.0;29.2;5.2;4.4;41.9;32.3;8.38;4.36;0.32;34.94;3.92;418.86;86.15;50.62;80.32;44.78;36.75;96.76;90.72;100.0;0.22;17910;Mâncio Lima;120033;AC;Mâncio Lima;2020-11-01;1199;13;0;Região Norte;Pequeno I;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-72.9002;-7.617000000000001;3482;3060;3149;2099;3050;3429;3822;3991;4901;4136;3739;3458;2947
100.0;100.0;38.1;38.4;4.7;3.8;14.5;45.8;26.82;5.63;0.77;37.08;8.21;455.7;120.07;44.87;61.53;41.64;37.5;92.03;83.08;100.0;0.49;8886;Manoel Urbano;120034;AC;Manoel Urbano;2020-11-01;339;2;0;Região Norte;Pequeno I;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-69.2684;-8.8333;3220;2291;2647;1935;2916;2933;3817;4279;4765;4040;3536;3081;2407
100.0;100.0;40.0;55.0;4.2;4.0;10.9;15.5;28.35;1.79;0.15;10.92;1.71;361.98;10.58;78.49;95.25;63.22;62.03;94.85;91.86;92.49;0.18;17897;Marechal Thaumaturgo;120035;AC;Marechal Thaumaturgo;2020-11-01;648;3;0;Região Norte;Pequeno I;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-72.8002;-8.9394;3543;2907;3146;1850;3191;3557;3967;4255;4959;4511;3800;3579;2795
100.0;100.0;25.4;27.2;5.2;4.8;48.4;35.1;9.84;3.94;0.69;46.41;5.29;134.66;150.7;70.33;43.84;39.14;23.15;92.8;79.59;70.22;0.24;18510;Plácido de Castro;120038;AC;Plácido de Castro;2020-11-01;424;8;0;Região Norte;Pequeno I;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-67.186;-10.3257;3223;2202;2293;2161;3114;3166;4030;4327;4380;3549;3661;3221;2574
100.0;100.0;42.0;50.1;3.7;3.6;6.7;36.0;14.18;1.85;0.12;38.53;3.77;293.81;12.66;55.14;80.08;65.07;50.56;96.64;88.73;100.0;0.19;11353;Porto Walter;120039;AC;Porto Walter;2020-11-01;321;2;0;Região Norte;Pequeno I;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-72.7542;-8.2636;3583;3031;3188;2018;3218;3547;3957;4289;5038;4417;3804;3541;2949
89.53;91.27;16.8;23.3;6.4;4.8;72.3;69.4;11.46;5.14;10.79;9.35;0.22;95.53;255.8;44.42;30.46;9.57;7.46;93.59;73.47;59.65;1.06;383443;Rio Branco;120040;AC;Rio Branco;2020-11-01;11763;433;1;Região Norte;Grande;1;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-67.8253;-9.9758;3259;2282;2455;2031;3076;3047;3923;4155;4477;4026;3723;3397;2516
100.0;100.0;28.8;36.6;5.8;4.4;23.4;26.0;19.13;2.56;0.1;32.33;3.5;265.84;16.39;71.35;97.31;64.87;58.0;93.4;85.7;99.44;0.36;17945;Rodrigues Alves;120042;AC;Rodrigues Alves;2020-11-01;191;7;0;Região Norte;Pequeno I;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-72.6505;-7.7342;3434;3022;3180;2011;3048;3398;3827;4017;4805;4175;3587;3337;2797
100.0;100.0;50.2;80.2;3.4;2.9;2.0;11.2;25.25;3.53;0.39;52.17;22.47;399.1;15.33;69.99;87.28;65.9;63.89;95.81;90.7;100.0;0.12;6230;Santa Rosa do Purus;120043;AC;Santa Rosa do Purus;2020-11-01;367;2;0;Região Norte;Pequeno I;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-70.4907;-9.4469;3338;2598;2649;1957;3106;3282;3955;4420;4864;3985;3504;3235;2503
97.86;100.0;21.6;24.6;6.4;5.0;54.5;44.8;12.66;5.01;1.56;29.3;3.86;316.82;176.12;63.42;48.43;29.82;20.46;96.69;90.43;49.96;0.21;21552;Senador Guiomard;120045;AC;Senador Guiomard;2020-11-01;542;13;0;Região Norte;Pequeno II;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-67.7367;-10.1501;3252;2243;2391;2007;3096;3065;3927;4208;4482;3998;3772;3305;2529
100.0;100.0;29.1;30.1;5.7;4.3;27.5;41.8;14.1;3.64;0.7;51.53;15.03;278.81;204.49;77.61;73.89;54.46;50.06;96.05;87.27;51.98;1.51;43139;Sena Madureira;120050;AC;Sena Madureira;2020-11-01;1764;14;0;Região Norte;Pequeno II;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-68.6718;-9.0639;3190;2302;2551;2066;2784;3026;3829;4164;4569;3828;3517;3141;2500
100.0;100.0;38.6;39.1;5.2;4.6;24.9;30.9;22.97;3.92;0.63;31.09;3.24;398.94;241.98;67.41;93.49;54.01;52.12;97.24;90.68;63.41;1.03;40024;Tarauacá;120060;AC;Tarauacá;2020-11-01;2653;14;0;Região Norte;Pequeno II;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-70.7726;-8.1574;3292;2604;2866;2030;2951;3019;3697;4158;4677;4178;3732;3136;2458
100.0;100.0;29.6;33.8;5.5;4.4;25.9;39.8;3.28;4.9;0.92;33.43;7.08;159.41;199.61;64.57;62.22;57.24;46.1;95.42;86.07;79.12;0.99;18174;Xapuri;120070;AC;Xapuri;2020-11-01;1465;13;0;Região Norte;Pequeno I;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-68.4973;-10.652;3413;2581;2451;2159;3494;3212;4172;4430;4609;4005;3667;3509;2673
100.0;100.0;33.6;36.6;5.0;4.0;42.6;39.8;9.3;4.87;0.51;12.68;0.69;242.51;55.97;86.36;77.8;57.19;46.64;94.31;78.33;100.0;0.33;17459;Porto Acre;120080;AC;Porto Acre;2020-11-01;524;16;0;Região Norte;Pequeno I;0;74.25;16.34;5.91;51.22;7.09;12.6;14.6;12.21;66.09;20.33;497.33;53.78;507.77;111.39;190.87;27.11;46.49;0.5660000000000001;816162;816603;0.682;0.821;0.664;0.7190000000000001;-67.5408;-9.5942;3229;2206;2332;2071;3014;3076;4019;4336;4641;3756;3625;3194;2477
100.0;100.0;40.6;54.9;3.7;3.6;28.8;67.7;22.44;2.64;0.47;29.72;1.46;371.71;68.01;60.01;66.09;45.74;35.48;97.51;93.21;26.07;0.31;15908;Alvarães;130002;AM;Alvarães;2020-11-01;1283;17;0;Região Norte;Pequeno I;0;72.14;17.67;5.76;49.31;8.5;6.66;15.16;11.88;67.52;23.41;556.26;63.86;480.55;115.64;205.62;23.87;45.78;0.602;3916684;3918175;0.735;0.7859999999999999;0.682;0.733;-64.8011;-3.2277;3075;2399;2600;2467;2414;2374;3448;3513;4155;3769;3590;3292;2883
100.0;100.0;28.7;61.9;4.0;3.6;46.8;62.1;18.73;3.74;0.2;43.48;7.82;237.26;48.3;46.95;75.71;55.24;41.22;91.41;82.53;100.0;0.05;11242;Amaturá;130006;AM;Amaturá;2020-11-01;966;10;0;Região Norte;Pequeno I;0;72.14;17.67;5.76;49.31;8.5;6.66;15.16;11.88;67.52;23.41;556.26;63.86;480.55;115.64;205.62;23.87;45.78;0.602;3916684;3918175;0.735;0.7859999999999999;0.682;0.733;-68.1995;-3.3632;3027;2443;2879;2574;2563;2363;3142;2990;3942;3818;3584;3259;2764
100.0;100.0;28.4;53.9;4.8;3.7;33.1;64.3;15.61;3.72;0.31;29.28;0.97;402.06;162.28;79.88;69.12;51.38;44.64;97.52;95.26;45.7;0.54;38454;Autazes;130030;AM;Autazes;2020-11-01;1392;37;1;Região Norte;Pequeno II;0;72.14;17.67;5.76;49.31;8.5;6.66;15.16;11.88;67.52;23.41;556.26;63.86;480.55;115.64;205.62;23.87;45.78;0.602;3916684;3918175;0.735;0.7859999999999999;0.682;0.733;-59.12600000000001;-3.5861;2864;1903;1917;1774;1706;2304;3655;3647;4332;4002;3492;3271;2361
99.27;100.0;20.9;43.7;4.4;3.7;40.5;27.1;18.29;3.22;0.37;33.5;2.44;255.23;150.48;55.55;77.93;51.17;40.93;94.34;88.29;67.09;0.05;41329;Benjamin Constant;130060;AM;Benjamin Constant;2020-11-01;1641;40;0;Região Norte;Pequeno II;0;72.14;17.67;5.76;49.31;8.5;6.66;15.16;11.88;67.52;23.41;556.26;63.86;480.55;115.64;205.62;23.87;45.78;0.602;3916684;3918175;0.735;0.7859999999999999;0.682;0.733;-70.0346;-4.3781;3061;2474;2870;2562;2705;2543;3270;3105;4005;3910;3381;3276;2630
100.0;100.0;29.9;50.2;5.1;3.9;33.1;57.7;13.8;3.09;0.25;44.92;6.48;211.4;118.58;46.34;94.72;47.95;43.8;95.95;88.95;99.66;0.19;40464;Borba;130080;AM;Borba;2020-11-01;750;23;0;Região Norte;Pequeno II;0;72.14;17.67;5.76;49.31;8.5;6.66;15.16;11.88;67.52;23.41;556.26;63.86;480.55;115.64;205.62;23.87;45.78;0.602;3916684;3918175;0.735;0.7859999999999999;0.682;0.733;-59.5878;-4.3919;2787;1692;1708;1732;1799;2333;3592;3768;4374;3866;3410;2916;2254
100.0;100.0;26.2;35.3;4.8;4.7;46.4;58.1;17.57;3.81;1.36;27.72;1.43;413.2;283.11;39.31;71.75;33.21;22.01;96.86;93.75;99.2;0.12;28337;Carauari;130100;AM;Carauari;2020-11-01;3143;20;0;Região Norte;Pequeno II;0;72.14;17.67;5.76;49.31;8.5;6.66;15.16;11.88;67.52;23.41;556.26;63.86;480.55;115.64;205.62;23.87;45.78;0.602;3916684;3918175;0.735;0.7859999999999999;0.682;0.733;-66.9095;-4.8823;2838;1918;2385;2163;2358;2220;3358;3522;4126;3607;3317;2753;2332
100.0;100.0;35.2;50.2;4.3;4.3;53.4;55.2;4.22;1.58;0.16;19.68;3.02;269.51;42.89;79.49;84.52;88.77;71.0;95.81;90.2;97.95;0.29;29190;Careiro da Várzea;130115;AM;Careiro da Várzea;2020-11-01;271;4;1;Região Norte;Pequeno II;0;72.14;17.67;5.76;49.31;8.5;6.66;15.16;11.88;67.52;23.41;556.26;63.86;480.55;115.64;205.62;23.87;45.78;0.602;3916684;3918175;0.735;0.7859999999999999;0.682;0.733;-59.8269;-3.1973;3096;2078;1900;2026;2011;2526;4080;4064;4645;4205;3621;3475;2525
100.0;100.0;30.6;48.1;4.6;3.8;27.8;70.7;11.39;2.95;0.52;53.23;5.06;253.18;161.43;32.4;73.13;25.34;22.99;92.34;87.99;48.85;0.09;27817;Codajás;130130;AM;Codajás;2020-11-01;279;7;0;Região Norte;Pequeno II;0;72.14;17.67;5.76;49.31;8.5;6.66;15.16;11.88;67.52;23.41;556.26;63.86;480.55;115.64;205.62;23.87;45.78;0.602;3916684;3918175;0.735;0.7859999999999999;0.682;0.733;-62.0592;-3.837;2676;1773;1899;1892;1745;2047;3394;3628;4133;3451;3117;2809;2228
99.07;100.0;30.7;35.4;4.5;3.9;39.7;56.6;36.3;4.53;0.4;33.28;4.96;357.13;320.01;57.4;71.09;55.81;38.59;99.18;94.11;61.51;0.22;34888;Eirunepé;130140;AM;Eirunepé;2020-11-01;2558;11;0;Região Norte;Pequeno II;0;72.14;17.67;5.76;49.31;8.5;6.66;15.16;11.88;67.52;23.41;556.26;63.86;480.55;115.64;205.62;23.87;45.78;0.602;3916684;3918175;0.735;0.7859999999999999;0.682;0.733;-69.8666;-6.6572;3090;2195;2780;2194;2685;2808;3481;3784;4485;4001;3373;2868;2434
100.0;100.0;36.2;25.8;3.7;3.6;38.2;25.0;18.87;2.92;0.2;44.46;12.78;390.01;155.71;75.7;76.81;24.26;23.35;97.98;92.98;88.15;0.38;19492;Envira;130150;AM;Envira;2020-11-01;906;2;0;Região Norte;Pequeno I;0;72.14;17.67;5.76;49.31;8.5;6.66;15.16;11.88;67.52;23.41;556.26;63.86;480.55;115.64;205.62;23.87;45.78;0.602;3916684;3918175;0.735;0.7859999999999999;0.682;0.733;-70.0234;-7.4322;3111;2213;2704;2127;2683;2784;3510;3904;4479;4103;3480;2803;2543
