"perc_matricula_epf";"perc_matricula_epm";"tx_distorcao_idade_serie_epf";"tx_distorcao_idade_serie_epm";"ideb_ai_ef";"ideb_ai_em";"perc_docente_epf";"perc_docente_epm";"tx_mortalidade_infantil";"tx_mortalidade_bruta";"perc_pop_cobertura_plano_saude";"perc_internacao_falha_aps";"perc_internacao_falha_saneamento";"vl_per_capita_bolsa_familia";"vl_per_capita_beneficio_prestacao_continuada";"perc_pop_cadunico_sem_abastecimento_agua";"perc_pop_cadunico_sem_esgotamento_sanitario";"perc_pop_cadunico_sem_coleta_lixo";"perc_pop_cadunico_sem_saneamento";"perc_pop_pobre_cadunico";"perc_pop_cadunico_bolsa_familia";"perc_pop_urbana_com_abastecimento_agua";"perc_participacao_queimadas_brasil";"cobertura_ab";"incidencia";"letalidade";"label"
100;100;36,8;44,7;4;4,2;39;42,3;0;6,89;2,29;33,06;2,03;405,35;35,06;37,45;76,43;36,97;32,9;90,19;82,65;89,66;0,01;100;541,205412054121;4,54545454545455;"Grave"
100;100;5,9;17,7;6,8;5,6;39,6;43,5;0;3,6;0,36;29,66;10;253,39;6,68;53,51;96,03;49,59;47,54;87,34;78,6;82,09;0,07;100;180,01800180018;16,6666666666667;"Grave"
100;100;30,9;60,4;4,6;3,9;29,9;29,8;0;5,84;1,71;37,39;4,66;257,55;56,66;41,58;40,28;71,96;26,38;91,73;80,79;91,74;0,33;100;1952,8890678478;2,06185567010309;"Grave"
100;100;47,2;53,5;4,2;3,5;42,1;37,8;0;7,98;0,28;20,65;10,49;318,65;29,25;72,39;58,83;76,74;42,58;90,96;78,36;97,89;0,03;100;1672,67112712301;1,53846153846154;"Moderado"
90,65;100;42,1;56,1;3,5;2,8;16,3;36,7;0;3,11;0,32;62;12,8;375,48;31,79;58,5;40,74;51,83;32,99;94,51;86,89;96,84;0,23;100;866,861396400641;2,17391304347826;"Moderado"
76,35;71,95;35,6;59,9;4,6;3,7;61,3;60,5;14,72;6,89;8,61;25,22;5,71;72,27;268,21;15,34;82,85;15,36;7,14;90,31;68,12;97,02;0,09;100;4894,81690103423;1,84556927669969;"Grave"
94,48;100;26,5;36,5;5,4;4,3;34,1;33,3;35,09;7;0,91;33,82;12,02;168,49;15,11;64,62;73,92;71,38;57,15;80,6;68,87;99,37;0,01;100;1065,52162849873;0;"Moderado"
93,46;100;39,5;45,6;4,8;3,7;45,9;40,2;20,29;6,19;3,05;33,39;6,66;234,12;303,31;61,48;72,85;60,09;55,24;90,98;82,75;98,38;0,1;100;678,486529318542;2,18978102189781;"Moderado"
100;100;32,2;44,7;3,9;3,5;40;37,1;20,83;5,8;0,11;22,77;7,2;416,56;12,61;55,23;31,88;46,46;29,5;94,04;91;98,03;0,01;100;2566,93348054099;2,1505376344086;"Grave"
89,67;94,96;36,2;56,7;4,5;4;39,1;64,5;10,66;6,5;1,78;32,78;10,48;338;187;49,79;54,32;45,4;30,96;94,3;86,01;97,62;0,04;100;2688,38356020668;1,95121951219512;"Moderado"
100;100;31;37,1;4,2;3,6;40,3;46,8;0;5,35;5,07;28,78;5,23;433,01;41,66;52,71;33,05;69,64;26,37;91,44;84,18;98,62;0,02;100;1417,94514179451;3,27868852459016;"Grave"
68,42;74,17;33,3;41,5;4,4;4,1;45,7;55,3;15,63;7,1;8,02;23,6;7,32;119,46;353,03;12,79;34,17;15,56;5,9;87,7;69,82;97,88;0,06;100;5173,66888519135;2,01005025125628;"Grave"
96,44;100;34;34,8;3,8;3,7;25,6;31,7;7,09;5,61;1,27;26,21;4,05;314,65;31,49;61,55;96,9;59,75;58,05;91,27;79,18;96,8;0,35;100;2940,93003770423;1,13960113960114;"Grave"
95,84;100;16,9;28;4,8;4,4;37,5;58,6;9,17;5,85;1,53;27,05;7,55;233,67;93,74;76,58;44,26;65,17;39,1;90,7;72,33;98,88;0,07;100;1031,72413793103;1,06951871657754;"Moderado"
90,13;93,17;13,7;34,5;6,2;4,8;50,9;57,4;15,42;7,1;2,4;17,29;4,52;283,91;284,82;43,12;87,61;38,59;31,81;94,65;86,69;92,44;0,29;100;2313,50664029387;2,13740458015267;"Grave"
89,11;93,64;21,1;27,2;4,6;4,5;48,6;64,5;11,83;7,32;4,13;11,41;0,73;146,64;270,78;29,66;85,23;28,02;19,85;87,82;70,6;98,53;0,09;100;4645,08313009102;1,33836650652025;"Grave"
95,82;100;40,7;67,7;3,8;3;19,9;33,2;11,11;4,53;0,79;34,97;8,82;399,51;29,83;50,55;67,72;63,92;38,84;96;91,16;97,23;0,02;100;3932,67519016022;2,26337448559671;"Grave"
100;100;29,9;60,5;4,8;2,9;44,2;38;0;5,16;1,61;11,46;0,9;378,19;28,3;39,82;19,5;20,86;10,79;92,14;87,72;97,58;0,01;100;966,806316467934;0;"Moderado"
86,6;100;28,6;51,9;4,3;3,7;35,6;60,2;3,77;6,55;2,07;42,51;4,86;334,7;136,43;39,51;35,28;31,25;18,28;94,83;89,32;89,64;0,49;100;1858,96711492824;2,12765957446809;"Grave"
100;100;33,4;55,6;4;3,7;23,6;25;0;3,3;0,12;36,63;5,7;407,07;75,91;50,08;67,23;46,76;42,66;92,61;82,09;96,63;0,15;100;188,412623645784;12,5;"Grave"
94,83;100;25;21,8;4,9;4,2;34,7;33,3;26,32;4,71;1,84;42,04;23,73;249,57;104,79;40,45;80,27;41,51;34,51;87,34;77,91;95,88;1,37;100;5586,35985583587;1,24069478908189;"Grave"
93,27;100;45,4;53,3;3,7;3,4;40,2;39,6;0;4,11;2,67;17,89;0,67;317,04;51,77;29,87;17,13;29,11;13,78;91,69;82,57;97,89;0,02;100;2021,79750434371;0,78125;"Moderado"
85,32;100;30,8;26;4,1;3,6;45,6;46,6;0;6,03;1,64;23,3;1,03;318,88;63,57;28,26;17,78;26,46;14,22;93,96;88,04;98,31;0,03;100;11465,7980456026;1,42045454545455;"Grave"
100;100;31,2;38,3;4,4;4,3;34,5;30,9;30,3;6,34;2,36;13,73;0;293,46;43,96;77,81;34,46;55,07;28,11;93,08;82,64;40,01;1,19;100;698,505523066927;4,65116279069767;"Grave"
100;100;27,8;49,5;4,4;4,5;22,4;43,9;0;5,03;0,89;34,8;5,75;380,27;50,75;35,06;69,04;46,58;22,86;93,52;85,65;97,66;0,11;100;2100,3298038535;1,65289256198347;"Moderado"
100;100;15,4;36,3;5,2;4,4;42,5;48,1;65,22;8,99;0,9;17,39;2,74;145,56;31,53;2,17;67,76;53,19;1,73;66,06;59,69;98,94;0,1;100;965,123930686554;2,27272727272727;"Moderado"
100;100;19,8;20,4;4,9;4,5;52,5;8;28,17;5,99;0,58;29,86;1,43;262,47;60,66;32,67;25,65;29,1;16,9;91,22;80,07;98,45;0,02;100;946,859903381642;2,04081632653061;"Moderado"
90,77;100;42,4;42,5;4,3;3,3;42,6;49;25,64;7,3;1,02;14,52;3,47;233,61;55,32;39,86;96,61;28,81;21,73;84,6;71,25;97,84;0,02;100;253,766851704996;6,25;"Grave"
100;100;20,6;38,8;4,2;3,1;21,4;17,1;0;2,82;1,6;13,21;3,08;261,95;0;26,38;33,8;67,19;12,45;92,99;76,92;97,72;0,04;100;3152,94117647059;1,49253731343284;"Grave"
100;100;29,8;31,8;5,5;4,6;27,3;52;18,52;5,71;0,11;44,36;4,97;329,91;64,57;96,21;74,77;71,51;59,13;89,39;82,24;24,23;0,03;100;388,393877084761;0;"Leve"
100;100;30,3;26,7;5,6;4,7;41,4;48,6;0;6,2;2,79;43,64;14,96;303,52;9,95;27,71;18,45;26,03;11,57;86,44;73,71;98,97;0,04;100;1654,60186142709;2,08333333333333;"Moderado"
100;100;33,5;44,9;4,7;4,2;47,2;27,3;46,15;6,54;0,88;17,99;5,7;434,37;33,27;77,24;97,02;74,38;73,04;93,24;86,73;92,15;0,03;100;282,835425136998;0;"Leve"
100;100;32,1;30,8;4,7;4,2;36;32,3;20,83;6,64;0,98;14,46;0,35;309,56;52,11;24,6;93,63;74,03;22,44;85,57;76,67;98,09;0,19;100;521,821631878558;6,06060606060606;"Grave"
80,14;100;24,3;21,4;4,3;4,1;41,7;50,6;14,29;6,9;2,88;7,45;3,06;224,06;57,08;6,39;97,63;13,59;4,49;93,24;82,22;98,34;0,06;100;2453,86331372947;1,65289256198347;"Moderado"
100;100;31,4;44,7;5;4,5;17,6;29,5;0;8,6;0,44;21,19;3,79;287,48;95,9;18,9;32,38;64,68;10,46;91,99;77;98,57;0,02;100;2359,94706660785;2,80373831775701;"Grave"
100;100;25,4;38,3;5,8;4,7;40,2;52,7;0;7,93;0,83;18,54;2,16;362,62;14,11;42,11;38,24;39,95;30,11;90,16;80,43;93,86;0,13;100;2578,51239669421;4,48717948717949;"Grave"
100;100;25,9;35,1;4,5;2,9;36,6;43;25,32;6,09;0,42;39,6;1,33;216,88;58,47;21,74;24,43;47,91;13,6;90,78;76,6;98,45;0,01;100;1007,97984040319;4,16666666666667;"Grave"
100;100;28;45,3;4,5;3,6;38,7;56,8;6,67;5,48;0,31;25,15;3,65;467,05;29,5;26,69;51,34;60,11;24,9;96,24;91,21;99,44;0,06;100;3644,70498279597;0,34965034965035;"Grave"
79,23;94,81;28,6;43;3,8;3,2;34,1;53;13,33;6,42;3,88;30,61;4,78;247,59;378,37;45,46;41,62;46,52;21,63;94,49;84,44;98,31;0,07;100;1752,39411590483;1,40845070422535;"Moderado"
100;100;17,5;34,4;5,7;4,2;34,2;67;18,18;5,51;0,93;15,86;1,57;208,73;87,8;56,59;34,25;54,17;30,2;93,7;82,82;97,8;0,03;100;1007,60456273764;11,3207547169811;"Grave"
100;100;26,7;22,1;4;4,1;36,4;60,2;14,49;8,33;1,61;14,16;1,22;252,47;54,47;8,02;32,82;45,63;6,12;92,75;74,13;96,95;0,03;100;772,493183883672;0;"Leve"
100;100;30,5;26,6;4,5;4,1;36,7;37,4;15,63;7,67;1,58;32,41;3,96;267,81;40,15;30,74;30,32;30,47;21,79;92,19;81,17;98,21;0,01;100;2555,50231592397;1,875;"Moderado"
100;100;31,2;44,1;3,7;3,9;32,6;54,6;16,39;8;0,67;48,62;3,7;359,94;29,26;76,5;89,07;76,53;67,87;95,42;90,77;98,06;0,01;100;399,911130859809;0;"Leve"
91,89;100;18,6;37,8;5,9;4,5;11,9;39,1;14,35;6,04;1,21;32,34;10,27;255,65;101,43;57,41;61,67;56,94;38,82;92,9;81,8;97,61;0,25;100;1189,99712561081;2,89855072463768;"Moderado"
95,59;100;34,8;45,8;3,7;3,7;42,5;43,6;26,09;7,04;1,71;15,91;2,33;313,54;117,53;22,54;22,08;32,3;10,53;95,53;89,9;97,66;0,27;100;3286,85258964143;1,08225108225108;"Grave"
77,95;94,43;30,8;28,2;3,8;3,4;33;57,3;17,13;5,98;4;44,31;5,43;251,05;313,86;47,24;93,34;46,91;39,94;89,24;77,06;95,92;0,11;100;5672,98953355419;0,465116279069767;"Grave"
100;100;24,6;31;6,3;4;50,9;44,3;0;4,73;8,26;22,33;6,48;195;25,77;36,4;36,05;52,36;23,75;90,17;71,33;98,28;0,88;100;3835,22727272727;0,617283950617284;"Grave"
95,97;100;26,2;39;5;4,2;44,9;57,1;13,27;4,93;2,61;24,67;2,83;247,03;75,93;59,9;76,2;56,64;56,05;88,36;77,42;96;0,04;100;1791,91554382553;0,775193798449612;"Moderado"
92,6;100;26,5;46,8;5,4;4,7;59,7;63,3;11,43;8,01;3,48;31,56;1,91;268,28;213,69;42,56;96,66;37,38;34,92;84,1;74,68;98,24;0,08;100;1657,59128763613;0,966183574879227;"Moderado"
68,63;74,62;18,4;41;6,7;5,2;68,8;73,2;16,49;6,03;27,22;15,02;1,62;86,91;202,61;10,95;6,99;7,6;2,06;90,3;66,44;98,55;0,47;100;4482,7204956963;2,90984466834593;"Grave"
88,23;93,31;30,9;42,6;4,7;3,9;30,7;58,1;15,65;5,28;3,5;24,17;5,51;327,12;164,88;42,27;43,3;49,74;32,1;96,62;88,02;97,72;0,14;100;2607,34443911245;2,62927256792287;"Grave"
86,05;99,07;34,6;46,6;4,2;3,5;25,7;51,2;21,48;6,8;7,01;37,68;12,98;195,58;170,53;25,52;87,19;28,85;21,28;95,35;86,42;98,16;4,11;100;8179,15801397017;1,44258511252164;"Grave"
86,72;97,56;32;36,4;4,3;4,3;44,6;66,8;6,97;7,29;4,16;35,75;13,3;116,42;314,95;11,59;99,12;25,68;9,86;79,69;61,8;97,21;0,05;100;4327,76374587138;1,5712682379349;"Grave"
100;100;43,1;43,2;3,9;3,3;24,7;40,4;28,99;4,31;0,53;34,65;1,39;363,49;47,88;81,35;89,19;79,93;72,85;93,39;86,41;87,61;0,02;100;800,328339831726;5,12820512820513;"Grave"
100;100;21,9;22,6;4,3;3,1;48,8;31,1;16,13;7,4;4,12;24,83;1,03;282,37;65,21;3,52;94,01;43,85;2,37;91,78;84,21;95,34;0,09;100;2011,56069364162;0;"Moderado"
100;100;39,8;42,6;5,1;3,4;36,1;30,6;0;7,26;0,13;14,53;4,58;301,44;35,54;52,38;35,32;65,72;28,79;82,11;68,57;100;0;100;825,354902608121;0;"Leve"
100;100;19;57,4;5,2;5,2;27,7;54,9;27,78;9,21;0,38;20,41;2,8;268,31;26,06;98,32;99,6;62,42;62,28;91,95;80,2;97,93;0;100;2217,67314909587;1,53846153846154;"Moderado"
100;100;25,5;38,4;4,6;4,1;45,8;66,2;0;5,24;0,23;77,78;1,16;205,76;18,49;2,15;22,38;69,8;1,45;93,27;83,84;98,58;0;100;6788,15489749431;0,671140939597315;"Grave"
91,87;100;8,3;17,9;5,8;4,8;57;44,1;0;5,26;1,96;26,12;4,21;259,13;97,73;63,68;94,49;54,78;50,64;85,9;74,08;81,22;0,02;100;835,846617837139;3,09278350515464;"Moderado"
100;100;18;36,6;5,4;4,7;27,4;47,8;14,56;6,11;1,58;21,41;3,87;205;49,29;25,66;33,42;20,16;6,98;91,94;74,74;69,49;0,01;100;11636,3416550807;0,779220779220779;"Grave"
90,58;95,86;13,8;22,9;6,3;5,1;28,6;51,7;8,81;5,76;1,4;30,61;6,01;296,59;170,52;43,49;79,62;49,18;30,11;96,99;88,95;66,03;0,1;100;4331,25934500555;2,11581291759465;"Grave"
92,88;98,63;9,3;23,8;6;5,2;25,1;54,2;19,54;7,78;0,91;20,91;5,43;207,06;209,83;43,88;42,2;49,78;28,23;93,36;87,73;69,78;0,26;100;2338,90838497723;3,75099760574621;"Grave"
100;100;16,5;31,5;6,1;4,8;20;49,2;10,87;5,53;0,35;14,82;0,77;265,82;81,98;50,81;98,95;46,21;42,24;88,56;79,28;95,4;0,06;100;354,774921484239;1,63934426229508;"Moderado"
100;100;15,3;39;7,3;4,9;40,1;73,6;0;4,89;0,75;15,37;1,28;101,42;121,49;67,3;81,29;33,99;32,31;72,28;47,45;77,04;0,02;100;4782,26721354394;0,72992700729927;"Grave"
100;100;9,3;48,1;7,1;5,4;63,6;52,5;8,85;7,09;0,63;29,03;3,79;368,96;130,29;15,77;87,56;24;10,24;86,99;76,54;82,67;0,01;100;1203,36943441637;2,22222222222222;"Moderado"
98,76;100;14,6;25;5,4;4,6;31,4;62,3;27,78;6,66;1,38;21,38;5,68;153,68;117,87;27,66;78,84;46,35;17,5;83,58;61,66;80,2;0,07;100;2750,9425070688;2,56959314775161;"Grave"
95,81;100;12,9;32,7;5,7;4,5;26,8;47,8;31,25;9,07;0,78;15,85;2,81;372,97;171,21;24,13;47,24;32,84;15,33;88,44;82,63;83,2;0,03;94,16;769,442154438033;0;"Leve"
91,21;100;13,7;23,4;5,3;4,6;45,5;53,7;19,74;5,98;0,43;10,87;1,13;255,32;42,06;14,34;95,27;49,77;12,09;89,73;77,28;71,91;0,02;100;1698,48495142333;4,4;"Grave"
89,88;96,4;20;42,1;5,6;4,4;72,7;50,6;15,76;6,46;9,34;20,44;1,41;159,1;169,22;78,37;39,24;16,89;8,5;88,3;71,24;34,83;0,03;100;1374,98736224851;3,21691176470588;"Moderado"
83,88;83,69;15,7;31,3;6,1;4,7;48,3;73,7;12,07;5,91;4,97;19;2,11;110,72;253,36;30,82;88,64;28,17;17,46;89,84;68,66;75,59;0,06;100;2590,01208762852;2,77923439958049;"Grave"
92,11;100;13;17,6;5,6;4,6;28,5;56,2;10,44;7,92;1;23,42;2,23;260,91;247,6;38,7;35,27;40,8;11,36;91,94;77,37;69,3;0,04;100;3049,22151585519;1,87265917602996;"Grave"
96,93;100;15,9;28;8,3;5,4;33,3;57,1;8,26;7,39;0,41;14,97;1,68;249,64;87,74;33,04;95,85;50,31;28,38;86,59;74,71;100;0,03;100;1903,35396840063;1,94174757281553;"Moderado"
98,6;100;19,2;37,7;6;5;36,1;57,1;10,26;5,14;0,66;26,54;3,75;181,2;148,33;52,35;93,72;44,02;40,02;85,71;70,02;57,49;0,17;100;1121,60014954669;1,25;"Moderado"
99,3;100;11,2;27,6;5,9;5,4;31,2;45;12,27;6,67;0,41;18,67;2,13;336,01;134,24;72,79;73,28;63,73;53,6;89,03;75,55;84,93;0,01;100;2250,08893632159;0,790513833992095;"Moderado"
100;100;10;23,7;5,4;4,4;31,9;79,8;11,11;5,01;0,48;17,43;1,31;140,19;141,89;49,87;17,4;38,84;12,24;86,65;71,55;94,27;0,03;88,06;810,08100810081;6,34920634920635;"Grave"
93,25;100;9,3;24,7;6;4,9;36,5;45;20,98;5,93;1,2;23,52;2,28;325,72;280,77;42,61;52,92;44,9;26,19;91,47;82,06;84,14;0,07;100;1926,55027092113;1,78571428571429;"Moderado"
90,26;100;26,1;26,5;5,2;4,8;48,1;60,1;13,38;7,8;0,8;54,92;26,54;196,92;172,28;55,95;35,88;54,41;28,05;90,62;76,37;88,35;0,06;100;2273,84062704115;3,41113105924596;"Grave"
88,31;100;20,7;37,2;5,5;4,3;35,5;50;27,78;6,9;0,31;14,71;0,47;285,84;89,61;31,54;98,69;38,44;28,73;87,01;73,27;97,6;0,01;100;1718,04752729608;2,80373831775701;"Grave"
98,2;100;21,9;29,7;5,7;4,4;41,8;43,3;15,27;5,77;1,63;25,09;3,26;171,15;155,38;35,66;85,92;50;32,61;90,2;77,5;99,64;0,02;100;3328,34082210018;0,666666666666667;"Grave"
75,79;90,81;15,1;27,5;6,2;5,3;41,5;61,2;15,27;6,92;8,14;16,61;3,25;121,69;257,24;44,46;18,6;24,55;7,63;87,62;64,69;86,22;0,04;100;3648,15836551805;2,61228230980752;"Grave"
92,25;100;14,5;33,3;5,9;4,6;56,2;57,4;15,77;7,39;1,72;26,72;2,88;223,43;165,56;43,21;72,45;45,52;28,32;93,64;83,43;73,78;0,01;100;1668,4145295071;5,42857142857143;"Grave"
90,73;100;19,9;26,9;5,3;5,2;44,9;57,2;11,63;7,35;0,95;31,07;5,41;191,28;122,47;44,92;99,21;46,9;40,71;87,74;75,62;86,09;0,09;100;1639,92869875223;2,44565217391304;"Moderado"
99,12;100;12,3;29,8;7,2;5,3;40,8;56;8,89;6,18;0,52;24,18;0,54;277,65;162,46;38,29;91,65;45,72;31,95;93,01;80,35;73,44;0,06;100;5369,62365591398;2,50312891113892;"Grave"
77,88;100;27,4;34,8;5;4;39,9;57,5;8,25;6,56;2,87;24,68;3,02;190,33;251,77;34,17;49,97;27,84;20,62;87,8;75,38;83,76;0,04;100;1725,55231818053;5,08196721311475;"Grave"
96,15;100;19,4;26,9;6,3;5,3;52,8;54,6;6,68;6,25;1,69;21,74;1,22;237,84;180,58;75,89;90,56;34,22;28,72;92,85;82,52;33,23;0,07;100;1764,26285068725;3,2017075773746;"Grave"
89,31;95,26;7,3;14,8;6,6;5,6;24,2;48,9;15,23;5,4;0,92;29,55;1,12;199,48;197,31;58,19;86,25;54,47;41,1;90,71;77,81;63,8;0,04;84,68;3829,76094879239;1,93548387096774;"Grave"
93,58;98,51;25,9;32,3;5,6;4,8;24,3;43,4;10,97;6,55;1,01;17,59;1,51;285,64;212,36;35,29;44,48;53,31;27,74;91,98;82,16;59,03;0,14;63,37;2482,93215415641;2,53353204172876;"Grave"
88,34;100;9,7;24,6;6,6;5,3;23,1;54,1;10,34;5,26;1,84;37,68;0,15;185,92;324,02;23,35;82,78;29,75;19,74;88,08;68,56;99,19;0,1;97,94;3808,84337540684;3,37640683618174;"Severo"
85,63;100;13,9;16,9;5,9;4,7;18,3;52;8,26;7,35;2,67;32,99;10,77;167,79;347,07;44,02;68,97;29,82;24,43;82,1;65,94;59,79;0,07;100;2043,44150832445;1,43884892086331;"Moderado"
85,77;100;28,5;27,2;5,2;4,7;31,5;50,2;12,13;7,08;2,21;16,48;3,38;227,13;244,09;39,55;86,2;40,75;33,06;88,54;75,59;99,51;0,24;75,84;2598,24031787806;3,77358490566038;"Grave"
89,04;100;13,8;28,8;5,7;4,4;34,4;61,7;4,17;5,66;0,59;22,35;2,03;238,68;156,96;59,22;56,37;58,44;29,95;90,43;78,42;69,56;0,03;100;4092,1439891329;2,0746887966805;"Grave"
93,35;100;27,4;31,6;5,5;4,6;34,3;44,6;0;4,61;0,52;15,28;2,66;271,5;162,15;32,46;50,48;22,38;18,83;96,46;89,57;77,85;0,03;76,92;1456,09318996416;5,23076923076923;"Grave"
98,06;100;7,1;17,7;7,2;5,2;24,2;51,1;15,79;6,86;0,47;24,95;5,86;275,67;156,38;16,61;44,65;43,73;10,02;87,77;71,67;86,56;0,15;100;4598,07073954984;2,21445221445221;"Grave"
93,76;100;14,8;27,2;5,9;4,4;50,9;49,4;9,39;6,81;0,29;39,46;4,03;224,12;110,89;29,26;98,62;35,56;21,86;86,87;73,89;52,4;0,11;100;3009,99787279302;1,9434628975265;"Grave"
95,09;100;14,2;26,8;5,7;4,8;45;50,6;22,3;6,3;0,48;26,57;1,47;199;183,44;27,1;95,11;25,08;17,97;88,45;75,71;81,51;0;100;3539,22069082865;0,961538461538462;"Grave"
88,03;92,43;12,8;27,6;6,5;5,1;38,2;58,4;14,96;6,68;3,93;21,26;1,32;193,07;294,31;52,59;39,31;26,74;11,24;86,67;69;63,39;0,05;100;2373,41549543466;5,21636040308239;"Grave"
91,98;100;5,4;20,1;5,6;4,2;38,2;60,6;37,04;4,16;0,44;11,42;2,58;98,88;85,79;39,75;81,42;43,71;36,45;84,35;68,08;65,78;0,06;83,89;1295,78015744951;1,88679245283019;"Moderado"
91,74;100;3,3;25,7;8,2;5,8;27,7;41,2;0;5,6;0,25;28,53;9,71;327,65;112,15;49,25;95,96;45,05;42,07;88,94;82,66;92,31;0,05;100;3589,001447178;1,61290322580645;"Grave"
79,89;93,6;20;33,4;5,1;4,2;58,4;76,9;13,82;5,75;12,46;22,75;3,27;91,17;185,75;26,4;10,99;15,43;2,97;87,79;64,66;74;0,13;71,91;1717,45029995334;5,67432888603118;"Grave"
83,69;100;22,8;41,9;5,5;4,5;65,1;60;13,99;8,86;1,59;40,39;3,81;232,88;129,39;25,51;70,82;37,91;17,58;83,71;69,72;79,22;0,12;100;2389,97725731157;2,00333889816361;"Moderado"
96,27;100;18,7;36,2;5,9;4,6;37,4;54,3;4,95;7,03;0,32;26,36;1,88;326,44;273,12;46,67;69,57;29,4;21,83;90,95;79,05;77,44;0,04;100;6307,90611488573;1,71358629130967;"Grave"
100;100;13,2;28,8;5,4;4,4;31,6;45,6;5,68;5,53;0,23;16,44;3,15;231,31;145,41;74,5;99,32;77,03;72,95;88,81;76,5;72,54;0,04;100;2600,11954572624;2,01149425287356;"Moderado"
100;100;24,4;36,2;6;4,6;38,1;57,1;8,51;8,02;2,8;22,76;2,91;224,75;121,14;50,81;76,96;39,26;27,5;87,38;72,27;56,67;0,01;100;3224,46215554514;2,74636510500808;"Grave"
91,94;100;4,7;22,1;7,9;5,4;29,5;47,8;22,39;6,45;0,62;19,47;2,68;223,28;190,08;31,28;54,06;42,29;20,75;90,44;78,98;69,72;0,09;100;5777,47003072662;1,27340823970037;"Grave"
84,78;93,54;20,2;34;5,7;4,7;42,3;50,4;13,14;8,17;4,85;19,53;3,28;145,19;242,81;42,45;18,89;28,64;11,58;85,26;68,61;75,02;0,25;87,42;8279,36473812915;1,59039272963324;"Grave"
71,57;86,37;20,4;32,6;5,3;4,4;55,8;64,4;9,82;6,85;11;17,69;1,27;126,78;309,82;19,12;68,41;13,31;8,22;85,7;64,53;99,55;0,1;100;5590,94667850908;1,34209805532731;"Grave"
97,85;100;11,7;20,1;6,3;4,7;27,5;60,1;16,04;7,16;0,26;21,3;2,68;298,23;119,64;7,46;48,65;31,05;3,58;89,38;77,74;51,47;0,02;100;2137,18249972026;1,30890052356021;"Moderado"
94,03;97,43;5,6;16,1;7,7;6,4;28,9;44,8;12,14;6,34;0,7;26,61;1,33;229,57;97,89;38,08;99,31;37,95;23,51;92,07;79,21;73,33;0,04;100;3673,43535003961;1,47559591373439;"Grave"
100;100;8,4;19,2;8,6;5,1;27,6;56,9;0;8,3;0,27;23,76;2,07;289,26;78,09;14,99;90,15;52,32;13,71;79,49;68,74;100;0,05;100;2625,77460350803;1,6;"Moderado"
89,94;95,39;6,1;28,2;6,6;5,2;62,1;69,3;8,64;6,66;38,6;15,33;0,48;115,68;179,45;34,44;36,99;0,8;0,32;87,21;66,89;73,43;0,01;100;3960,73442573148;3,11601150527325;"Grave"
91,14;100;10,5;25,3;6,8;5,4;75,4;58,1;12,1;6,2;0,96;19,91;3,03;248,06;184,03;37,24;98,2;27,34;20,58;89,6;77,44;63,58;0,04;100;6346,15384615385;1,68350168350168;"Grave"
87,73;100;2,9;12,7;7,6;5,5;50;62,8;17,79;4,53;1,94;11,98;0,86;146,41;221,73;9,44;10,72;20,8;4,11;88,06;68,73;89,27;0,06;100;3139,68478396474;3,70860927152318;"Severo"
56,35;76,67;26;38,6;6;4,7;17,8;68,4;13,54;6,7;37,25;22,4;2,66;87,91;222,04;8,37;10,57;1,64;0,32;83,02;63,04;81,37;0,01;61,45;2123,63015236641;7,01458833649952;"Grave"
100;100;10,4;38,3;6,9;5;41,6;66,5;0;5,53;2,24;14,17;1,24;181,58;112,66;41,79;99,83;23,45;20,15;85,4;69,32;59,22;0,02;100;1038,59390363815;1,18343195266272;"Moderado"
94,84;100;12,5;32,2;7,9;6,1;40,6;56,4;16,53;7,61;1,51;16,45;2,7;229,19;270,17;40,17;13,55;35,6;9,71;91,6;76,68;86,58;0,02;100;11185,895091082;1,11183780248528;"Grave"
100;100;14,5;28;5,7;5,2;25,6;30,8;18,69;6,93;0,52;25,33;4,42;350,63;55,43;28,15;64,39;38,06;16,85;91,13;83,11;88,03;0,01;100;2080,32360589425;4,16666666666667;"Grave"
100;100;12;30,7;6,6;5,2;53,2;62,5;6,29;6,86;0,37;18,29;2,55;185,43;135,62;52,74;85,27;48,05;39,87;86,81;71,71;91,39;0,05;100;3769,51721434638;2,25303292894281;"Grave"
94,3;98,28;10,1;20,4;7,7;5,1;24;54,7;22,36;5,5;0,81;18,28;1,33;207,85;237,54;62,61;97,04;65,9;54,1;94,93;83,96;83,29;0,27;94,56;2367,3319231123;3,34110334110334;"Grave"
100;100;16,2;25,7;5,1;5;37,4;41,7;0;4,97;0,18;19,84;3,02;354,01;229,87;33,9;63,03;52,02;25,55;88,41;73,5;87,4;0,01;100;4361,58192090395;1,03626943005181;"Grave"
100;100;3,4;23;7,8;5,9;45;44;16,81;7,17;1,5;21,4;1,62;140,93;177,59;11,49;84,51;30,18;9,39;87,86;64,65;96,57;0,03;100;7301,12604431529;1,74129353233831;"Grave"
100;100;21,7;31,8;5,5;4,2;37,3;53,2;5,83;5,58;2,2;15,99;1,18;154,68;113,45;18,88;84,44;15,4;7,46;89,26;72,7;62,92;0,04;100;1207,7019482739;8,49056603773585;"Grave"
90,13;95,49;15,3;24,6;6,2;4,8;42,9;62,4;19,12;7,2;0,91;19,98;1,66;259,4;167,98;26,55;96,35;53,05;20,6;94,93;84,35;64,21;0,02;100;2076,30878438332;1,83150183150183;"Moderado"
